Student_ID,Full_Name,Date_Of_Birth,Gender,Email,Phone,Department_ID,Major,Enrollment_Date,Status,Dropout_Date,total_invoices_count,total_tuition_billed,total_tuition_paid,total_remaining_debt,scholarship_total,late_fee_total,total_payments_count,successful_payments_count,failed_payments_count,avg_payment_amount,payment_completion_rate,payment_failure_rate,has_overdue_debt,target_is_dropped_out,target_high_debt_risk
STU000929,Phương Nguyễn,2005-04-29,Other,ntran@example.net,0765715689,DEP008,Kỹ thuật xây dựng,2024-02-17,Active,,1,26141000,9923000,16218000,0,0,1,1,0,9923000.0,0.37959528,0.0,1,0,0
STU000930,Khoa Đặng,1998-01-07,Male,gvu@example.org,0163726710,DEP009,Công nghệ sinh học,2021-03-29,Active,,1,17911000,0,17911000,0,967000,1,0,1,16900000.0,0.0,1.0,1,0,1
STU000931,Thành Mai Bùi,2000-10-04,Male,jane52@example.net,0489730330,DEP007,Kỹ thuật điện,2024-01-17,Graduated,,2,48974000,24227000,32839000,1793000,124000,2,2,0,12113500.0,0.49469107,0.0,1,0,0
STU000932,Bà Nhật Mai,2003-12-31,Male,jane47@example.com,0789283981,DEP004,Kinh tế,2025-02-06,Active,,3,65635000,106725000,34988000,5216000,1203000,5,5,0,21345000.0,1.626038,0.0,1,0,0
STU000933,Mai Dương,1999-03-04,Female,jnguyen@example.org,0939868909,DEP009,Công nghệ sinh học,2020-09-28,Dropped Out,2022-12-18,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,1,0
STU000934,Quang Lê,2006-03-29,Other,nle@example.org,0433375396,DEP002,Tài chính - Kế toán,2022-07-15,Suspended,,2,34012000,42291000,1364000,0,0,4,4,0,10572750.0,1.243414,0.0,1,0,0
STU000935,Hồng Bùi,2002-05-26,Male,ahoang@example.com,002976136,DEP007,Kỹ thuật điện,2024-08-31,Active,,3,65153000,52038000,17333000,5493000,514000,3,3,0,17346000.0,0.79870456,0.0,1,0,0
STU000936,Chị Nhật Trần,1999-05-28,Male,fpham@example.net,0160419502,DEP002,Tài chính - Kế toán,2024-06-06,Suspended,,1,8306000,0,8306000,859000,575000,0,0,0,0.0,0.0,0.0,1,0,0
STU000937,Quý Cô Duyên Bùi,2002-07-07,Female,kduong@example.org,046074352,DEP012,Khoa học dữ liệu,2022-05-23,Active,,1,18606000,0,18606000,0,0,0,0,0,0.0,0.0,0.0,1,0,0
STU000938,Duyên Dương,2002-08-28,Other,john30@example.net,021975018,DEP010,Du lịch - Khách sạn,2022-08-18,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000939,Yến Vũ,2002-02-05,Other,jane86@example.net,0709362790,DEP005,Luật,2019-11-30,Active,,1,34828000,0,34828000,0,0,0,0,0,0.0,0.0,0.0,1,0,0
STU000940,Cô Nhật Mai,2001-08-07,Male,jane50@example.com,0123591758,DEP012,Khoa học dữ liệu,2021-03-18,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000941,Nhật Phạm,2003-02-15,Other,jane84@example.com,0706793071,DEP004,Kinh tế,2021-01-19,Graduated,,2,12572000,1998000,10574000,5682000,0,1,1,0,1998000.0,0.1589246,0.0,1,0,0
STU000942,Hải Lê,2000-11-10,Female,fmai@example.org,0374621462,DEP012,Khoa học dữ liệu,2020-03-21,Graduated,,1,15290000,64676000,0,14167000,1123000,6,5,0,11816667.0,4.2299542,0.0,0,0,0
STU000943,Nhật Dương,2006-06-02,Other,john07@example.org,037610320,DEP012,Chưa phân ngành,2024-05-03,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000944,Dũng Trần,2006-06-07,Female,john27@example.net,0372234905,DEP011,Truyền thông,2023-10-09,Active,,3,72438000,72587000,8348000,12879000,2427000,5,5,0,14517400.0,1.002057,0.0,1,0,0
STU000945,Bà Hà Dương,2002-07-15,Female,wnguyen@example.com,080695101,DEP005,Luật,2021-11-17,Active,,5,103355000,113202000,22786000,27344000,1285000,9,8,0,13767222.0,1.0952736,0.0,1,0,0
STU000946,Yến Dương,1998-10-17,Other,vle@example.com,0750618572,DEP004,Kinh tế,2025-03-22,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000947,Nhiên Mai,2005-01-16,Female,jane34@example.net,0385994510,DEP006,Ngoại ngữ,2020-09-08,Dropped Out,2021-07-21,1,11826000,7546000,4280000,3942000,0,1,1,0,7546000.0,0.6380856,0.0,1,1,0
STU000948,Quý Cô Thành Dương,2004-09-06,Other,xnguyen@example.org,000783474,DEP005,Luật,2023-12-07,Suspended,,2,26316000,6675000,21257000,5060000,0,2,2,0,3337500.0,0.25364798,0.0,1,0,0
STU000949,Nam Phạm,2006-12-30,Male,jane33@example.net,013661474,DEP009,Công nghệ sinh học,2020-03-24,Active,,3,69963000,7447000,63700000,9416000,1244000,2,2,0,3723500.0,0.106441975,0.0,1,0,0
STU000950,Lan Phạm,2002-05-05,Female,jane37@example.org,0867238052,DEP007,Kỹ thuật điện,2021-02-23,Dropped Out,2022-10-23,2,35679000,19521000,16158000,4682000,0,2,1,1,20177000.0,0.54712856,0.5,1,1,1
STU000951,Hạnh Hoàng,2001-01-09,Male,wduong@example.net,0203688231,DEP006,Ngoại ngữ,2025-02-15,Active,,1,26465000,15668000,10797000,0,0,1,1,0,15668000.0,0.5920272,0.0,1,0,0
STU000952,Hưng Bùi,2005-05-13,Other,jane63@example.com,0446531865,DEP008,Kỹ thuật xây dựng,2019-11-01,Active,,2,46170000,27254000,18916000,1740000,0,2,2,0,13627000.0,0.59029675,0.0,1,0,0
STU000953,Tùng Đức Lê,1999-10-21,Male,john34@example.com,0503329897,DEP007,Kỹ thuật điện,2023-03-18,Active,,2,39623000,33410000,6213000,11820000,156000,2,2,0,16705000.0,0.8431971,0.0,1,0,0
STU000954,Cô Bảo Vũ,2000-10-18,Other,ndang@example.org,0680593769,DEP010,Du lịch - Khách sạn,2025-08-06,Suspended,,1,25936000,20751000,5185000,0,0,2,2,0,10375500.0,0.8000848,0.0,1,0,0
STU000955,Bác Huy Phạm,2002-07-02,Other,apham@example.org,095695620,DEP008,Kỹ thuật xây dựng,2023-08-05,Dropped Out,2025-09-24,2,40951000,33552000,7399000,12752000,0,5,4,0,12064800.0,0.8193207,0.0,1,1,0
STU000956,Minh Lê,2002-01-25,Female,hpham@example.org,058996445,DEP005,Luật,2020-04-20,Active,,2,22065000,0,22065000,2451000,0,1,0,1,4313000.0,0.0,1.0,1,0,1
STU000957,Hà Nguyễn,2007-12-25,Other,john67@example.net,0298715296,DEP002,Tài chính - Kế toán,2020-01-10,Active,,3,65236000,126360000,6074000,22667000,0,5,5,0,25272000.0,1.9369674,0.0,1,0,0
STU000958,Hoàng Vũ,2000-04-25,Female,john06@example.net,0475287054,DEP012,Khoa học dữ liệu,2024-06-07,Active,,2,38221000,36977000,4650000,2510000,959000,5,3,1,11561000.0,0.96745247,0.2,1,0,0
STU000959,Quý Cô Lan Vũ,2004-04-12,Other,jane55@example.net,0055428356,DEP004,Kinh tế,2024-02-03,Active,,1,23044000,19183000,3861000,0,0,2,2,0,9591500.0,0.832451,0.0,1,0,0
STU000960,Duyên Đặng,2004-02-20,Female,john85@example.org,093728088,DEP012,Khoa học dữ liệu,2019-10-03,Graduated,,3,85812000,71208000,38748000,0,1642000,6,4,1,17831834.0,0.829814,0.16666667,1,0,1
STU000961,Lâm Bùi,2006-05-16,Female,jane04@example.org,0468630659,DEP006,Ngoại ngữ,2023-01-19,Active,,1,28274000,0,28274000,0,0,0,0,0,0.0,0.0,0.0,1,0,0
STU000962,Anh Quang Nguyễn,1998-12-08,Female,yle@example.org,0688328597,DEP005,Luật,2020-10-25,Active,,4,88310000,26457000,61853000,3195000,1461000,3,2,0,11254000.0,0.29959235,0.0,1,0,0
STU000963,Nhiên Nguyễn,2006-09-22,Male,kdang@example.com,0407372324,DEP002,Tài chính - Kế toán,2023-10-11,Active,,2,54826000,31033000,23793000,3480000,0,2,2,0,15516500.0,0.56602705,0.0,1,0,0
STU000964,Quý Cô Hạnh Phạm,2002-03-27,Other,ele@example.net,0198097636,DEP009,Công nghệ sinh học,2021-06-06,Active,,1,15056000,13309000,1747000,0,0,1,1,0,13309000.0,0.8839665,0.0,1,0,0
STU000965,Anh Thị Lê,1999-06-11,Male,john65@example.com,0404381091,DEP001,Công nghệ thông tin,2019-09-14,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000966,Quang Lê,2007-05-26,Male,john33@example.net,021817586,DEP001,Công nghệ thông tin,2022-12-10,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000967,Bảo Mai Bảo Lê,2001-06-25,Female,zhoang@example.org,044693336,DEP012,Khoa học dữ liệu,2019-08-14,Graduated,,4,63631000,52392000,16812000,16920000,929000,6,6,0,8732000.0,0.82337224,0.0,1,0,0
STU000968,Bà Hạnh Hoàng,1998-11-21,Male,john67@example.org,007193859,DEP002,Tài chính - Kế toán,2023-02-26,Graduated,,2,37140000,86492000,7369000,12255000,340000,5,5,0,17298400.0,2.32881,0.0,1,0,0
STU000969,Dương Phạm,2006-12-06,Female,john89@example.net,0944601402,DEP006,Ngoại ngữ,2022-04-15,Active,,2,41858000,37425000,4433000,6708000,1353000,3,2,1,14023333.0,0.89409435,0.33333334,1,0,0
STU000970,Kim Vũ,1999-12-17,Female,opham@example.com,0999547819,DEP009,Công nghệ sinh học,2020-01-06,Graduated,,2,43386000,70898000,0,0,1259000,5,5,0,14179600.0,1.6341217,0.0,0,0,0
STU000971,Kim Đặng,2003-05-24,Male,jpham@example.net,030189319,DEP006,Ngoại ngữ,2022-05-31,Graduated,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000972,Quý Ông Tú Dương,1998-03-27,Other,ytran@example.com,0565040835,DEP002,Tài chính - Kế toán,2025-03-25,Active,,2,38002000,40800000,6120000,17150000,0,4,3,0,12017000.0,1.0736277,0.0,1,0,0
STU000973,Quang Nguyễn,2007-10-03,Female,john49@example.com,084562162,DEP002,Tài chính - Kế toán,2022-01-20,Active,,1,9880000,7768000,2112000,0,0,2,2,0,3884000.0,0.7862348,0.0,1,0,0
STU000974,Cô Hải Nguyễn,1999-12-23,Female,john03@example.org,0495769333,DEP004,Kinh tế,2025-06-16,Active,,1,27004000,17410000,9594000,3000000,0,1,1,0,17410000.0,0.6447193,0.0,1,0,0
STU000975,Quý Cô Vi Nguyễn,2000-11-02,Male,john24@example.net,0186862097,DEP010,Du lịch - Khách sạn,2024-01-11,Dropped Out,2024-06-27,4,86401000,16452000,69949000,9060000,524000,1,1,0,16452000.0,0.19041446,0.0,1,1,0
STU000976,Ngọc Lê,2002-10-15,Female,rmai@example.com,030590220,DEP005,Luật,2024-11-28,Graduated,,3,77974000,62970000,32014000,0,2418000,5,5,0,12594000.0,0.8075769,0.0,1,0,0
STU000977,Trọng Hữu Bùi,2004-12-19,Other,john55@example.net,028764343,DEP006,Ngoại ngữ,2022-09-29,Dropped Out,2023-04-15,4,55669000,43519000,27917000,14120000,0,5,4,0,10596400.0,0.7817457,0.0,1,1,0
STU000978,Cô Lâm Bùi,2005-09-30,Female,jane02@example.com,0711600818,DEP002,Tài chính - Kế toán,2022-07-04,Suspended,,2,27545000,8917000,18628000,0,0,3,1,2,10963000.0,0.3237248,0.6666667,1,0,1
STU000979,Chị Dương Phạm,1998-03-08,Male,jane93@example.org,023864527,DEP004,Kinh tế,2019-11-08,Suspended,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000980,Chị Thảo Vũ,2003-09-11,Male,john29@example.org,051537521,DEP012,Khoa học dữ liệu,2021-06-29,Graduated,,2,57947000,31419000,26528000,0,366000,2,2,0,15709500.0,0.54220235,0.0,1,0,0
STU000981,An Dương,2000-01-17,Other,john97@example.net,059079171,DEP012,Khoa học dữ liệu,2021-12-12,Graduated,,2,57731000,36409000,27446000,0,513000,3,2,0,19141000.0,0.6306664,0.0,1,0,0
STU000982,Hoàng Đặng,2001-06-02,Female,fbui@example.com,080596836,DEP006,Ngoại ngữ,2023-07-20,Active,,4,66368000,22695000,43673000,15553000,2289000,2,1,0,20498000.0,0.34195697,0.0,1,0,0
STU000983,Nam Phạm,1999-03-06,Other,npham@example.com,040104196,DEP002,Tài chính - Kế toán,2021-10-27,Graduated,,2,65636000,46005000,30582000,0,231000,3,2,1,23935000.0,0.7009111,0.33333334,1,0,1
STU000984,Kim Lê,2006-08-03,Female,udang@example.net,083514720,DEP009,Công nghệ sinh học,2022-08-01,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000985,Quý Cô Vân Bùi,2007-08-27,Other,john80@example.org,0041454130,DEP005,Luật,2025-03-11,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU000986,Huy Thị Dương,2000-02-08,Male,znguyen@example.com,0473630160,DEP010,Du lịch - Khách sạn,2020-06-18,Active,,3,63587000,7953000,55634000,4570000,1128000,1,1,0,7953000.0,0.12507273,0.0,1,0,0
STU000987,Vân Dương,2005-10-27,Other,john56@example.net,0524556352,DEP008,Kỹ thuật xây dựng,2021-01-07,Active,,1,24984000,18072000,6912000,0,0,1,1,0,18072000.0,0.72334296,0.0,1,0,0
STU000988,Quý Cô Hải Dương,1999-07-03,Female,jane59@example.com,0225170043,DEP012,Khoa học dữ liệu,2021-06-28,Active,,4,66254000,53366000,12888000,21608000,2555000,6,5,1,9939500.0,0.8054759,0.16666667,1,0,0
STU000989,Quý Ông Hưng Nguyễn,2004-06-23,Male,jane19@example.net,0697903794,DEP010,Du lịch - Khách sạn,2024-05-03,Active,,2,50503000,23086000,27417000,7455000,0,2,1,1,21830000.0,0.45712137,0.5,1,0,1
STU000990,Quý Cô Dương Trần,2001-03-13,Other,znguyen@example.net,0058586340,DEP010,Chưa phân ngành,2025-07-04,Active,,3,57933000,52213000,15654000,13332000,789000,3,3,0,17404334.0,0.90126526,0.0,1,0,0
STU000991,Bác Thành Nguyễn,1999-02-12,Other,jane68@example.org,044880618,DEP012,Khoa học dữ liệu,2021-06-16,Active,,3,25026000,20627000,5604000,24141000,885000,5,4,0,4722600.0,0.8242228,0.0,1,0,0
STU000992,Quang Văn Phạm,2007-04-01,Female,john82@example.org,0675272699,DEP004,Kinh tế,2024-12-10,Active,,4,51536000,21576000,29960000,8509000,456000,4,3,1,6671500.0,0.4186588,0.25,1,0,1
STU000993,Hà Mai Bảo Mai,2006-06-15,Other,vbui@example.net,072927153,DEP008,Kỹ thuật xây dựng,2021-08-02,Dropped Out,2022-10-15,4,46756000,34805000,28081000,18340000,0,7,5,1,7627143.0,0.74439645,0.14285715,1,1,1
STU000994,Cô Vân Mai,2002-06-13,Female,john36@example.org,0449187217,DEP005,Luật,2024-12-16,Suspended,,4,73536000,6661000,66875000,15354000,1298000,2,1,1,7529000.0,0.090581484,0.5,1,0,1
STU000995,Bảo Vũ,2002-04-30,Female,whoang@example.com,0965812222,DEP005,Luật,2025-07-18,Active,,2,34260000,34063000,6624000,13136000,670000,3,3,0,11354333.0,0.9942499,0.0,1,0,0
STU000996,Vi Trần,2002-11-07,Other,rtran@example.net,0792691326,DEP002,Tài chính - Kế toán,2025-07-21,Active,,3,60394000,3722000,56672000,10603000,243000,1,1,0,3722000.0,0.06162864,0.0,1,0,0
STU000997,Quý Cô Nhật Lê,1998-02-22,Other,yhoang@example.org,014997360,DEP002,Tài chính - Kế toán,2024-02-19,Active,,2,14208000,2266000,11942000,14207000,0,1,1,0,2266000.0,0.15948762,0.0,1,0,0
STU000998,Trung Vũ,1998-11-25,Other,jane76@example.net,0154882127,DEP012,Khoa học dữ liệu,2023-07-27,Active,,1,16335000,15149000,1186000,5445000,0,1,1,0,15149000.0,0.92739516,0.0,1,0,0
STU000999,Bà Nhật Vũ,2004-11-20,Other,jane79@example.org,096682614,DEP005,Luật,2023-10-29,Active,,1,32177000,53994000,0,0,0,3,3,0,17998000.0,1.6780308,0.0,0,0,0
STU001000,Vi Bùi,1999-12-01,Other,omai@example.org,0572978708,DEP009,Công nghệ sinh học,2022-06-22,Active,,1,16111000,0,16111000,4919000,1353000,0,0,0,0.0,0.0,0.0,1,0,0
STU001001,Minh Quang Vũ,2002-04-20,Female,jane99@example.org,043812336,DEP009,Công nghệ sinh học,2020-10-18,Graduated,,2,22834000,21720000,1114000,4895000,0,3,3,0,7240000.0,0.9512131,0.0,1,0,0
STU001002,Vân Trần,2007-12-30,Male,pdang@example.net,0680698361,DEP010,Du lịch - Khách sạn,2021-08-29,Active,,2,25331000,16465000,8866000,15566000,857000,2,2,0,8232500.0,0.6499941,0.0,1,0,0
STU001003,Quý Ông Huy Mai,2004-07-27,Female,cbui@example.org,099850473,DEP005,Luật,2025-03-24,Active,,1,28609000,0,28609000,0,0,0,0,0,0.0,0.0,0.0,1,0,0
STU001004,Cô Hải Dương,2006-11-27,Male,ipham@example.net,0679142820,DEP008,Kỹ thuật xây dựng,2023-09-28,Dropped Out,2025-10-10,6,77755000,62302000,36191000,20822000,2418000,6,6,0,10383667.0,0.80126035,0.0,1,1,0
STU001005,Lâm Hoàng,2004-06-02,Male,john99@example.net,0412501272,DEP011,Chưa phân ngành,2025-02-02,Suspended,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU001006,Ngọc Vũ,1999-11-22,Other,john27@example.org,0496247093,DEP004,Kinh tế,2025-05-17,Graduated,,4,47441000,27111000,29572000,13294000,1238000,5,4,0,6584400.0,0.5714677,0.0,1,0,0
STU001007,Huy Văn Phạm,2000-05-16,Other,btran@example.org,0699560142,DEP006,Ngoại ngữ,2022-05-21,Suspended,,2,20985000,15703000,5282000,9763000,1346000,2,2,0,7851500.0,0.7482964,0.0,1,0,0
STU001008,Bà An Vũ,2000-12-13,Other,yvu@example.net,0302278956,DEP012,Khoa học dữ liệu,2023-09-15,Active,,2,35246000,12993000,22253000,2418000,0,2,1,1,12729000.0,0.36863756,0.5,1,0,1
STU001009,Hạnh Hoàng,2004-02-24,Male,john47@example.com,0585953875,DEP012,Khoa học dữ liệu,2025-01-15,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU001010,Nhật Xuân Đặng,2001-01-10,Male,john78@example.com,0928712838,DEP006,Ngoại ngữ,2025-04-22,Suspended,,1,33578000,0,33578000,0,0,0,0,0,0.0,0.0,0.0,1,0,0
STU001011,Anh Quang Lê,2006-05-18,Male,phoang@example.com,034360225,DEP004,Kinh tế,2025-07-24,Suspended,,2,52631000,67714000,0,5965000,0,4,4,0,16928500.0,1.2865802,0.0,0,0,0
STU001012,Khoa Đặng,2005-01-25,Male,evu@example.org,027091362,DEP001,Công nghệ thông tin,2022-04-02,Dropped Out,2022-07-12,1,29611000,24756000,4855000,3168000,1101000,1,1,0,24756000.0,0.8360407,0.0,1,1,0
STU001013,Quý Ông Trọng Trần,1999-07-03,Female,cpham@example.net,0094007349,DEP010,Du lịch - Khách sạn,2023-11-11,Graduated,,1,15517000,13227000,2290000,5172000,0,2,2,0,6613500.0,0.8524199,0.0,1,0,0
STU001014,Hà Dương,2006-09-05,Male,john45@example.com,099205647,DEP010,Du lịch - Khách sạn,2024-11-10,Active,,3,37440000,12508000,24932000,25210000,745000,3,2,1,7934666.5,0.3340812,0.33333334,1,0,1
STU001015,Chi Lê,2002-05-07,Female,rhoang@example.org,000914013,DEP002,Tài chính - Kế toán,2025-04-30,Graduated,,2,36812000,67458000,1590000,12216000,164000,5,5,0,13491600.0,1.8325002,0.0,1,0,0
STU001016,Hà Nguyễn,2007-07-22,Other,jduong@example.org,0922677920,DEP009,Công nghệ sinh học,2023-12-26,Active,,5,75575000,38621000,44734000,10830000,482000,3,3,0,12873667.0,0.51102877,0.0,1,0,0
STU001017,Hạnh Bùi,2006-04-29,Other,bhoang@example.net,0236811575,DEP008,Kỹ thuật xây dựng,2021-07-05,Suspended,,3,53060000,28478000,25767000,12334000,607000,3,3,0,9492667.0,0.5367132,0.0,1,0,0
STU001018,Hà Mai,2004-12-07,Male,emai@example.net,030947495,DEP001,Công nghệ thông tin,2024-02-17,Active,,3,31849000,0,31849000,12726000,607000,0,0,0,0.0,0.0,0.0,1,0,0
STU001019,Yến Phạm,2004-11-23,Female,jane35@example.net,0399643435,DEP001,Công nghệ thông tin,2023-03-06,Dropped Out,2023-07-07,3,39410000,18384000,26396000,12652000,1121000,3,2,1,9058000.0,0.46648058,0.33333334,1,1,1
STU001020,Kim Hoàng,2006-05-22,Female,jane48@example.com,0364928108,DEP004,Kinh tế,2021-01-07,Active,,3,55398000,14105000,41293000,24193000,920000,2,1,0,14126000.0,0.2546121,0.0,1,0,0
STU001021,Phương Đức Nguyễn,1998-08-17,Female,john22@example.com,036410908,DEP007,Kỹ thuật điện,2022-08-10,Graduated,,3,42673000,0,42673000,13423000,452000,2,0,0,2580000.0,0.0,0.0,1,0,0
STU001022,Chị Hải Mai,2007-02-12,Male,john50@example.org,0745366188,DEP006,Ngoại ngữ,2024-04-07,Graduated,,2,45719000,25131000,20588000,0,0,1,1,0,25131000.0,0.5496839,0.0,1,0,0
STU001023,Vũ Hoàng,1998-10-29,Other,qbui@example.com,0393763711,DEP008,Kỹ thuật xây dựng,2022-01-28,Dropped Out,2024-07-16,5,117346000,39873000,77473000,21770000,998000,3,3,0,13291000.0,0.33979002,0.0,1,1,0
STU001024,Nam Vũ,2002-02-17,Male,jane81@example.net,0242283703,DEP009,Công nghệ sinh học,2020-04-20,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU001025,Vân Nguyễn,2003-09-14,Female,ttran@example.org,0513561875,DEP001,Công nghệ thông tin,2019-08-22,Active,,3,62711000,82913000,17759000,12256000,1148000,6,5,0,18521334.0,1.3221444,0.0,1,0,0
STU001026,Ngọc Hoàng,2003-09-22,Male,john15@example.org,055700253,DEP006,Ngoại ngữ,2023-09-19,Active,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0
STU001027,Quý Cô Bảo Phạm,1998-08-14,Other,vduong@example.net,095075820,DEP011,Truyền thông,2022-05-12,Active,,2,23749000,19113000,8975000,15680000,0,5,3,1,7423400.0,0.8047918,0.2,1,0,0
STU001028,Thành Phú Phạm,2006-01-05,Other,john71@example.com,0628428335,DEP011,Truyền thông,2019-09-03,Dropped Out,2020-05-12,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,1,0
STU001029,Lâm Hoàng Vũ,2004-08-14,Male,jane54@example.com,000875110,DEP001,Công nghệ thông tin,2024-05-24,Active,,3,73523000,49489000,34688000,17821000,437000,3,3,0,16496333.0,0.6731091,0.0,1,0,0
STU001030,Quý Ông Nam Bùi,2004-02-24,Other,john12@example.net,0389824661,DEP010,Du lịch - Khách sạn,2024-02-26,Graduated,,2,25755000,26697000,4006000,14020000,0,3,3,0,8899000.0,1.0365754,0.0,1,0,0
STU001031,Quý Ông Khoa Phạm,2002-04-29,Male,john95@example.net,019773839,DEP001,Công nghệ thông tin,2022-01-28,Suspended,,1,14073000,10142000,3931000,0,307000,1,1,0,10142000.0,0.72067076,0.0,1,0,0
STU001032,Chị Hồng Mai,2000-11-03,Male,jane84@example.net,0393312308,DEP002,Chưa phân ngành,2023-04-11,Suspended,,1,14061000,6833000,7228000,14060000,0,1,1,0,6833000.0,0.48595405,0.0,1,0,0
STU001033,Bảo Xuân Lê,2001-09-22,Female,jane77@example.org,0571378704,DEP007,Kỹ thuật điện,2021-04-19,Active,,3,66322000,25271000,44903000,7412000,2443000,3,3,0,8423667.0,0.38103494,0.0,1,0,0
STU001034,Linh Dương,2005-04-27,Female,jane98@example.org,005755938,DEP009,Công nghệ sinh học,2024-11-19,Active,,1,11640000,27084000,0,3880000,0,3,3,0,9028000.0,2.3268042,0.0,0,0,0
STU001035,Bác Quang Đặng,2003-12-23,Male,zle@example.org,025977589,DEP003,Quản trị kinh doanh,2025-03-12,Graduated,,3,54684000,16719000,37965000,12614000,1406000,3,2,1,10127000.0,0.30573842,0.33333334,1,0,1
STU001036,Tú Đặng,2002-02-03,Male,john86@example.net,042763878,DEP006,Ngoại ngữ,2022-01-23,Active,,3,57455000,0,57455000,4289000,2704000,1,0,1,6813000.0,0.0,1.0,1,0,1
STU001037,Bà Bảo Dương,2004-06-20,Other,jane57@example.org,0994341672,DEP005,Luật,2022-08-25,Dropped Out,2024-09-13,3,68154000,35149000,33005000,5063000,457000,2,2,0,17574500.0,0.51572907,0.0,1,1,0
STU001038,Thảo Đặng,2003-01-23,Other,john45@example.org,008240414,DEP012,Khoa học dữ liệu,2021-03-02,Suspended,,2,29730000,29369000,1795000,0,845000,4,4,0,7342250.0,0.9878574,0.0,1,0,0
STU001039,Bảo Phạm,2004-12-12,Male,gle@example.com,055946673,DEP010,Du lịch - Khách sạn,2024-06-15,Active,,2,29014000,0,29014000,10366000,710000,1,0,1,9262000.0,0.0,1.0,1,0,1
STU001040,Chị Hương Nguyễn,2004-10-13,Male,john93@example.net,087802292,DEP007,Kỹ thuật điện,2024-08-21,Active,,3,63953000,32668000,31595000,17400000,2275000,6,4,1,8718500.0,0.51081264,0.16666667,1,0,1
STU001041,Bà Ngọc Đặng,2001-11-26,Other,wmai@example.org,0961804801,DEP005,Luật,2024-07-12,Dropped Out,2025-01-19,1,34672000,39655000,0,0,486000,3,3,0,13218333.0,1.1437182,0.0,0,1,0
STU001042,An Mai Bảo Phạm,2002-09-02,Male,mdang@example.net,0725845605,DEP004,Kinh tế,2019-10-22,Active,,2,37682000,3575000,34107000,4524000,0,1,1,0,3575000.0,0.094872884,0.0,1,0,0
STU001043,Quang Bảo Bùi,2001-04-20,Female,jane56@example.net,0546274218,DEP009,Công nghệ sinh học,2024-10-19,Graduated,,3,34227000,27542000,18276000,4007000,1027000,5,3,0,8305000.0,0.80468637,0.0,1,0,0
